Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
1/11/2010,05:38:00,0.364,0.140,247.130,1.600,0.000,0.000,1.000
1/11/2010,05:39:00,0.364,0.140,247.020,1.600,0.000,0.000,0.000
1/11/2010,05:40:00,0.364,0.140,247.220,1.600,0.000,0.000,1.000
1/11/2010,05:41:00,0.450,0.240,247.480,2.200,0.000,0.000,1.000
1/11/2010,05:42:00,0.352,0.108,247.730,1.400,0.000,0.000,0.000
1/11/2010,05:43:00,0.352,0.108,247.610,1.400,0.000,0.000,1.000
1/11/2010,05:44:00,0.352,0.108,247.420,1.400,0.000,0.000,1.000
1/11/2010,05:45:00,0.342,0.106,247.540,1.400,0.000,0.000,0.000
1/11/2010,05:46:00,0.342,0.106,247.420,1.400,0.000,0.000,1.000
1/11/2010,05:47:00,0.340,0.106,247.490,1.400,0.000,0.000,1.000
1/11/2010,05:48:00,0.280,0.000,247.270,1.200,0.000,0.000,0.000
1/11/2010,05:49:00,0.274,0.000,246.890,1.200,0.000,0.000,1.000
1/11/2010,05:50:00,0.274,0.000,247.110,1.200,0.000,0.000,1.000
1/11/2010,05:51:00,0.268,0.000,247.560,1.000,0.000,0.000,1.000
1/11/2010,05:52:00,0.266,0.000,246.930,1.000,0.000,0.000,0.000
1/11/2010,05:53:00,0.266,0.000,246.980,1.000,0.000,0.000,1.000
1/11/2010,05:54:00,0.268,0.000,247.620,1.000,0.000,0.000,1.000
1/11/2010,05:55:00,0.268,0.000,247.550,1.000,0.000,0.000,0.000
1/11/2010,05:56:00,0.276,0.000,247.730,1.200,0.000,0.000,1.000
1/11/2010,05:57:00,0.276,0.000,248.130,1.200,0.000,0.000,1.000
1/11/2010,05:58:00,0.276,0.000,247.930,1.200,0.000,0.000,0.000
1/11/2010,05:59:00,0.270,0.000,247.270,1.000,0.000,0.000,1.000
1/11/2010,06:00:00,0.266,0.000,247.160,1.000,0.000,0.000,1.000
1/11/2010,06:01:00,0.266,0.000,247.300,1.000,0.000,0.000,0.000
1/11/2010,06:02:00,0.366,0.110,248.330,1.600,0.000,0.000,1.000
1/11/2010,06:03:00,0.388,0.146,248.730,1.600,0.000,0.000,1.000
1/11/2010,06:04:00,0.398,0.152,248.350,1.800,0.000,0.000,0.000
1/11/2010,06:05:00,0.456,0.276,247.990,2.000,0.000,1.000,1.000
1/11/2010,06:06:00,0.456,0.276,247.940,2.000,0.000,1.000,1.000
1/11/2010,06:07:00,0.450,0.272,247.380,2.000,0.000,1.000,0.000
1/11/2010,06:08:00,0.448,0.272,247.400,2.000,0.000,2.000,1.000
1/11/2010,06:09:00,0.450,0.274,247.770,2.000,0.000,1.000,1.000
1/11/2010,06:10:00,0.448,0.272,247.280,2.000,0.000,1.000,0.000
1/11/2010,06:11:00,0.456,0.272,247.280,2.000,0.000,2.000,1.000
1/11/2010,06:12:00,0.456,0.276,247.890,2.000,0.000,1.000,1.000
1/11/2010,06:13:00,0.492,0.304,248.180,2.400,0.000,2.000,0.000
1/11/2010,06:14:00,0.534,0.386,247.820,2.600,0.000,1.000,1.000
1/11/2010,06:15:00,0.524,0.370,247.060,2.600,0.000,1.000,1.000
1/11/2010,06:16:00,0.428,0.236,247.350,2.000,0.000,2.000,1.000
1/11/2010,06:17:00,0.428,0.238,247.510,2.000,0.000,1.000,0.000
1/11/2010,06:18:00,0.426,0.238,247.410,2.000,0.000,2.000,1.000
1/11/2010,06:19:00,0.426,0.238,247.590,2.000,0.000,1.000,1.000
1/11/2010,06:20:00,0.424,0.238,247.630,2.000,0.000,1.000,0.000
1/11/2010,06:21:00,0.352,0.130,247.310,1.400,0.000,2.000,1.000
1/11/2010,06:22:00,0.350,0.126,247.450,1.400,0.000,1.000,1.000
1/11/2010,06:23:00,0.350,0.128,247.940,1.400,0.000,2.000,0.000
1/11/2010,06:24:00,0.350,0.132,248.500,1.400,0.000,1.000,1.000
1/11/2010,06:25:00,0.350,0.130,248.170,1.400,0.000,1.000,1.000
1/11/2010,06:26:00,0.354,0.130,248.010,1.400,0.000,1.000,0.000
1/11/2010,06:27:00,0.354,0.130,248.080,1.400,0.000,2.000,1.000
1/11/2010,06:28:00,0.354,0.132,248.430,1.400,0.000,1.000,1.000
1/11/2010,06:29:00,0.348,0.132,248.550,1.400,0.000,1.000,0.000
1/11/2010,06:30:00,0.346,0.132,248.850,1.400,0.000,2.000,1.000
1/11/2010,06:31:00,0.346,0.134,248.940,1.400,0.000,1.000,1.000
1/11/2010,06:32:00,0.344,0.130,248.220,1.400,0.000,1.000,0.000
1/11/2010,06:33:00,0.342,0.128,247.750,1.400,0.000,1.000,1.000
1/11/2010,06:34:00,0.344,0.130,248.270,1.400,0.000,2.000,1.000
1/11/2010,06:35:00,0.344,0.134,249.030,1.400,0.000,1.000,0.000
1/11/2010,06:36:00,0.450,0.256,248.600,2.200,0.000,1.000,1.000
1/11/2010,06:37:00,0.454,0.278,248.740,2.000,0.000,1.000,1.000
1/11/2010,06:38:00,0.452,0.282,249.180,2.000,0.000,1.000,0.000
1/11/2010,06:39:00,0.450,0.284,249.500,2.000,0.000,2.000,1.000
1/11/2010,06:40:00,0.446,0.278,248.480,2.000,0.000,1.000,1.000
1/11/2010,06:41:00,0.442,0.274,247.880,2.000,0.000,1.000,1.000
1/11/2010,06:42:00,0.440,0.272,247.640,2.000,0.000,1.000,0.000
1/11/2010,06:43:00,0.436,0.266,246.730,2.000,0.000,1.000,1.000
1/11/2010,06:44:00,0.434,0.264,246.370,2.000,0.000,2.000,1.000
1/11/2010,06:45:00,0.434,0.266,246.590,2.000,0.000,1.000,0.000
1/11/2010,06:46:00,0.500,0.336,246.700,2.400,0.000,1.000,1.000
1/11/2010,06:47:00,0.510,0.376,246.740,2.600,0.000,1.000,1.000
1/11/2010,06:48:00,0.508,0.374,246.430,2.400,0.000,1.000,0.000
1/11/2010,06:49:00,0.500,0.364,246.640,2.400,0.000,1.000,1.000
1/11/2010,06:50:00,0.412,0.234,246.790,1.800,0.000,2.000,1.000
1/11/2010,06:51:00,0.410,0.232,246.400,1.800,0.000,1.000,0.000
1/11/2010,06:52:00,0.410,0.232,246.510,1.800,0.000,1.000,1.000
1/11/2010,06:53:00,0.384,0.194,246.580,1.800,0.000,1.000,1.000
1/11/2010,06:54:00,0.336,0.120,246.050,1.400,0.000,1.000,0.000
1/11/2010,06:55:00,0.334,0.118,245.520,1.400,0.000,1.000,1.000
1/11/2010,06:56:00,0.334,0.120,246.080,1.400,0.000,2.000,1.000
1/11/2010,06:57:00,0.336,0.122,246.430,1.400,0.000,1.000,0.000
1/11/2010,06:58:00,0.336,0.120,246.000,1.400,0.000,1.000,1.000
1/11/2010,06:59:00,0.336,0.122,246.300,1.400,0.000,1.000,1.000
1/11/2010,07:00:00,0.336,0.122,246.310,1.400,0.000,1.000,0.000
1/11/2010,07:01:00,0.336,0.122,246.410,1.400,0.000,1.000,1.000
1/11/2010,07:02:00,0.334,0.120,245.750,1.400,0.000,2.000,1.000
1/11/2010,07:03:00,0.334,0.118,245.670,1.400,0.000,1.000,0.000
1/11/2010,07:04:00,0.336,0.120,245.990,1.400,0.000,1.000,1.000
1/11/2010,07:05:00,0.334,0.120,245.880,1.400,0.000,1.000,1.000
1/11/2010,07:06:00,0.334,0.118,245.490,1.400,0.000,1.000,0.000
1/11/2010,07:07:00,0.334,0.118,245.410,1.400,0.000,1.000,1.000
1/11/2010,07:08:00,0.336,0.120,245.920,1.400,0.000,2.000,1.000
1/11/2010,07:09:00,0.336,0.120,246.130,1.400,0.000,1.000,0.000
1/11/2010,07:10:00,0.462,0.270,247.120,2.200,0.000,1.000,1.000
1/11/2010,07:11:00,0.450,0.276,248.380,2.000,0.000,1.000,1.000
1/11/2010,07:12:00,0.446,0.276,248.180,2.000,0.000,1.000,0.000
1/11/2010,07:13:00,0.442,0.272,247.530,2.000,0.000,1.000,1.000
1/11/2010,07:14:00,0.440,0.268,247.130,2.000,0.000,2.000,1.000
1/11/2010,07:15:00,0.440,0.270,247.320,2.000,0.000,1.000,0.000
1/11/2010,07:16:00,0.438,0.268,247.080,2.000,0.000,1.000,1.000
1/11/2010,07:17:00,0.436,0.266,246.740,2.000,0.000,1.000,1.000
1/11/2010,07:18:00,0.468,0.294,247.390,2.200,0.000,1.000,0.000
1/11/2010,07:19:00,0.516,0.388,248.300,2.600,0.000,1.000,1.000
1/11/2010,07:20:00,0.514,0.390,248.470,2.600,0.000,2.000,1.000
1/11/2010,07:21:00,0.516,0.392,248.880,2.600,0.000,1.000,0.000
1/11/2010,07:22:00,0.514,0.394,249.300,2.600,0.000,1.000,1.000
1/11/2010,07:23:00,0.498,0.372,249.560,2.400,0.000,1.000,1.000
1/11/2010,07:24:00,0.418,0.250,249.740,1.800,0.000,1.000,1.000
1/11/2010,07:25:00,0.416,0.250,249.970,1.800,0.000,1.000,0.000
1/11/2010,07:26:00,0.342,0.132,249.150,1.400,0.000,2.000,1.000
1/11/2010,07:27:00,0.340,0.130,248.810,1.400,0.000,1.000,1.000
1/11/2010,07:28:00,0.338,0.126,247.710,1.400,0.000,1.000,0.000
1/11/2010,07:29:00,0.340,0.128,248.390,1.400,0.000,1.000,1.000
1/11/2010,07:30:00,0.340,0.130,248.490,1.400,0.000,1.000,1.000
1/11/2010,07:31:00,0.340,0.130,248.420,1.400,0.000,1.000,0.000
1/11/2010,07:32:00,0.340,0.130,248.660,1.400,0.000,2.000,1.000
1/11/2010,07:33:00,0.340,0.130,248.400,1.400,0.000,1.000,1.000
1/11/2010,07:34:00,0.338,0.128,247.880,1.400,0.000,1.000,0.000
1/11/2010,07:35:00,0.336,0.124,246.910,1.400,0.000,1.000,1.000
1/11/2010,07:36:00,0.336,0.122,246.480,1.400,0.000,1.000,1.000
1/11/2010,07:37:00,0.336,0.124,247.160,1.400,0.000,1.000,0.000
1/11/2010,07:38:00,0.338,0.124,247.270,1.400,0.000,1.000,1.000
1/11/2010,07:39:00,0.336,0.120,246.400,1.400,0.000,2.000,1.000
1/11/2010,07:40:00,0.334,0.116,245.550,1.400,0.000,1.000,0.000
1/11/2010,07:41:00,0.336,0.122,246.690,1.400,0.000,1.000,1.000
1/11/2010,07:42:00,0.336,0.124,247.080,1.400,0.000,1.000,1.000
1/11/2010,07:43:00,0.338,0.124,247.330,1.400,0.000,1.000,0.000
1/11/2010,07:44:00,0.396,0.152,247.100,1.800,0.000,0.000,1.000
1/11/2010,07:45:00,0.378,0.138,247.000,1.600,0.000,0.000,1.000
1/11/2010,07:46:00,0.374,0.138,246.880,1.600,0.000,0.000,0.000
1/11/2010,07:47:00,0.372,0.140,247.010,1.600,0.000,0.000,1.000
1/11/2010,07:48:00,0.370,0.138,246.540,1.600,0.000,0.000,1.000
1/11/2010,07:49:00,0.366,0.132,245.670,1.600,0.000,0.000,0.000
1/11/2010,07:50:00,0.362,0.128,244.820,1.600,0.000,0.000,1.000
1/11/2010,07:51:00,0.448,0.228,245.080,2.000,0.000,0.000,1.000
1/11/2010,07:52:00,0.440,0.242,245.820,2.000,0.000,0.000,0.000
1/11/2010,07:53:00,0.440,0.246,246.480,2.000,0.000,0.000,1.000
1/11/2010,07:54:00,0.440,0.248,246.770,2.000,0.000,0.000,1.000
1/11/2010,07:55:00,0.440,0.248,246.780,2.000,0.000,0.000,1.000
1/11/2010,07:56:00,0.438,0.250,246.960,2.000,0.000,0.000,0.000
1/11/2010,07:57:00,0.410,0.210,246.750,1.800,0.000,0.000,1.000
1/11/2010,07:58:00,0.284,0.000,246.830,1.200,0.000,0.000,1.000
1/11/2010,07:59:00,0.268,0.000,247.210,1.000,0.000,0.000,0.000
1/11/2010,08:00:00,0.268,0.000,247.460,1.000,0.000,0.000,1.000
1/11/2010,08:01:00,0.268,0.000,247.490,1.000,0.000,0.000,1.000
1/11/2010,08:02:00,0.272,0.000,246.590,1.000,0.000,0.000,0.000
1/11/2010,08:03:00,0.274,0.000,246.340,1.000,0.000,0.000,1.000
1/11/2010,08:04:00,0.274,0.000,246.610,1.000,0.000,0.000,1.000
1/11/2010,08:05:00,0.274,0.000,246.920,1.200,0.000,0.000,0.000
1/11/2010,08:06:00,0.272,0.000,246.220,1.000,0.000,0.000,1.000
1/11/2010,08:07:00,0.274,0.000,246.910,1.000,0.000,0.000,1.000
1/11/2010,08:08:00,0.268,0.000,247.270,1.000,0.000,0.000,0.000
1/11/2010,08:09:00,0.268,0.000,247.050,1.000,0.000,0.000,1.000
1/11/2010,08:10:00,0.268,0.000,247.020,1.000,0.000,0.000,1.000
1/11/2010,08:11:00,0.268,0.000,247.040,1.000,0.000,0.000,0.000
1/11/2010,08:12:00,0.266,0.000,246.390,1.000,0.000,0.000,1.000
1/11/2010,08:13:00,0.264,0.000,245.750,1.000,0.000,0.000,1.000
1/11/2010,08:14:00,0.266,0.000,246.160,1.000,0.000,0.000,0.000
1/11/2010,08:15:00,0.270,0.000,247.870,1.000,0.000,0.000,1.000
1/11/2010,08:16:00,0.268,0.000,247.610,1.000,0.000,0.000,1.000
1/11/2010,08:17:00,0.274,0.000,247.220,1.000,0.000,0.000,0.000
1/11/2010,08:18:00,0.392,0.132,247.090,1.800,0.000,0.000,1.000
1/11/2010,08:19:00,0.386,0.142,247.390,1.600,0.000,0.000,1.000
1/11/2010,08:20:00,0.380,0.138,246.610,1.600,0.000,0.000,0.000
1/11/2010,08:21:00,0.378,0.136,246.300,1.600,0.000,0.000,1.000
1/11/2010,08:22:00,0.376,0.138,246.320,1.600,0.000,0.000,1.000
1/11/2010,08:23:00,0.436,0.200,245.750,2.000,0.000,0.000,0.000
1/11/2010,08:24:00,0.446,0.238,245.010,2.000,0.000,0.000,1.000
1/11/2010,08:25:00,0.442,0.240,245.360,2.000,0.000,0.000,1.000
1/11/2010,08:26:00,0.440,0.244,246.150,2.000,0.000,0.000,0.000
1/11/2010,08:27:00,0.436,0.242,245.610,2.000,0.000,0.000,1.000
1/11/2010,08:28:00,0.432,0.236,244.480,2.000,0.000,0.000,1.000
1/11/2010,08:29:00,0.430,0.236,244.510,2.000,0.000,0.000,0.000
1/11/2010,08:30:00,0.398,0.188,244.710,1.800,0.000,0.000,1.000
1/11/2010,08:31:00,0.334,0.096,244.860,1.400,0.000,0.000,1.000
1/11/2010,08:32:00,0.266,0.000,244.500,1.000,0.000,0.000,0.000
1/11/2010,08:33:00,0.270,0.000,245.140,1.000,0.000,0.000,1.000
1/11/2010,08:34:00,0.268,0.000,244.640,1.000,0.000,0.000,1.000
1/11/2010,08:35:00,0.268,0.000,244.260,1.000,0.000,0.000,0.000
1/11/2010,08:36:00,0.268,0.000,244.390,1.000,0.000,0.000,1.000
1/11/2010,08:37:00,0.270,0.000,245.690,1.000,0.000,0.000,1.000
1/11/2010,08:38:00,0.270,0.000,245.590,1.000,0.000,0.000,0.000
1/11/2010,08:39:00,0.268,0.000,244.860,1.000,0.000,0.000,1.000
1/11/2010,08:40:00,0.266,0.000,243.730,1.000,0.000,0.000,1.000
1/11/2010,08:41:00,0.258,0.000,242.580,1.000,0.000,0.000,0.000
1/11/2010,08:42:00,0.258,0.000,242.490,1.000,0.000,0.000,1.000
1/11/2010,08:43:00,0.256,0.000,242.110,1.000,0.000,0.000,1.000
1/11/2010,08:44:00,0.256,0.000,242.080,1.000,0.000,0.000,0.000
1/11/2010,08:45:00,0.256,0.000,242.050,1.000,0.000,0.000,1.000
1/11/2010,08:46:00,0.256,0.000,241.240,1.000,0.000,0.000,1.000
1/11/2010,08:47:00,0.260,0.000,241.420,1.000,0.000,0.000,0.000
1/11/2010,08:48:00,0.264,0.000,242.590,1.000,0.000,0.000,1.000
1/11/2010,08:49:00,0.266,0.000,243.090,1.000,0.000,0.000,1.000
1/11/2010,08:50:00,0.264,0.000,242.750,1.000,0.000,0.000,0.000
1/11/2010,08:51:00,0.280,0.000,242.300,1.200,0.000,0.000,1.000
1/11/2010,08:52:00,0.372,0.116,241.560,1.600,0.000,0.000,1.000
1/11/2010,08:53:00,0.370,0.116,241.630,1.600,0.000,0.000,0.000
1/11/2010,08:54:00,0.364,0.116,241.680,1.600,0.000,0.000,1.000
1/11/2010,08:55:00,0.390,0.138,241.630,1.800,0.000,0.000,0.000
1/11/2010,08:56:00,0.436,0.222,242.180,2.000,0.000,0.000,1.000
1/11/2010,08:57:00,0.430,0.218,241.250,2.000,0.000,0.000,1.000
1/11/2010,08:58:00,0.428,0.218,241.070,2.000,0.000,0.000,0.000
1/11/2010,08:59:00,0.428,0.220,241.710,2.000,0.000,0.000,1.000
1/11/2010,09:00:00,0.428,0.222,242.210,2.000,0.000,0.000,1.000
1/11/2010,09:01:00,0.426,0.226,242.620,2.000,0.000,0.000,0.000
1/11/2010,09:02:00,0.428,0.222,242.070,2.000,0.000,0.000,1.000
1/11/2010,09:03:00,0.360,0.122,242.660,1.600,0.000,0.000,1.000
1/11/2010,09:04:00,0.364,0.128,244.310,1.600,0.000,0.000,0.000
1/11/2010,09:05:00,0.328,0.078,245.660,1.400,0.000,0.000,1.000
1/11/2010,09:06:00,0.272,0.000,245.920,1.000,0.000,0.000,1.000
1/11/2010,09:07:00,0.264,0.000,245.690,1.000,0.000,0.000,0.000
1/11/2010,09:08:00,0.264,0.000,245.630,1.000,0.000,0.000,1.000
1/11/2010,09:09:00,0.264,0.000,246.250,1.000,0.000,0.000,1.000
1/11/2010,09:10:00,0.264,0.000,245.630,1.000,0.000,0.000,0.000
1/11/2010,09:11:00,0.264,0.000,246.130,1.000,0.000,0.000,1.000
1/11/2010,09:12:00,0.264,0.000,245.900,1.000,0.000,0.000,1.000
1/11/2010,09:13:00,0.264,0.000,246.210,1.000,0.000,0.000,0.000
1/11/2010,09:14:00,0.266,0.000,246.410,1.000,0.000,0.000,1.000
1/11/2010,09:15:00,0.266,0.000,246.790,1.000,0.000,0.000,1.000
1/11/2010,09:16:00,0.264,0.000,246.150,1.000,0.000,0.000,0.000
1/11/2010,09:17:00,0.272,0.000,247.400,1.000,0.000,0.000,1.000
1/11/2010,09:18:00,0.788,0.000,247.390,4.000,0.000,0.000,8.000
1/11/2010,09:19:00,1.428,0.000,245.650,5.800,0.000,0.000,20.000
1/11/2010,09:20:00,1.394,0.000,244.290,5.600,0.000,0.000,19.000
1/11/2010,09:21:00,1.390,0.000,245.250,5.600,0.000,0.000,19.000
1/11/2010,09:22:00,1.386,0.000,245.530,5.600,0.000,0.000,20.000
1/11/2010,09:23:00,1.390,0.000,246.280,5.600,0.000,0.000,19.000
1/11/2010,09:24:00,1.390,0.000,246.330,5.600,0.000,0.000,19.000
1/11/2010,09:25:00,1.422,0.000,245.920,5.800,0.000,0.000,20.000
1/11/2010,09:26:00,1.498,0.124,246.390,6.000,0.000,0.000,19.000
1/11/2010,09:27:00,1.496,0.124,246.500,6.000,0.000,0.000,19.000
1/11/2010,09:28:00,1.560,0.200,246.130,6.400,0.000,0.000,19.000
1/11/2010,09:29:00,1.566,0.234,246.500,6.400,0.000,0.000,20.000
1/11/2010,09:30:00,1.558,0.230,245.940,6.400,0.000,0.000,19.000
1/11/2010,09:31:00,1.546,0.226,245.150,6.200,0.000,0.000,19.000
1/11/2010,09:32:00,1.548,0.228,245.430,6.200,0.000,0.000,19.000
1/11/2010,09:33:00,1.558,0.234,246.600,6.400,0.000,0.000,19.000
1/11/2010,09:34:00,1.548,0.230,245.770,6.200,0.000,0.000,20.000
1/11/2010,09:35:00,1.514,0.182,245.790,6.200,0.000,0.000,19.000
1/11/2010,09:36:00,1.474,0.122,245.800,6.000,0.000,0.000,19.000
1/11/2010,09:37:00,1.678,0.238,245.580,7.000,0.000,0.000,22.000
1/11/2010,09:38:00,2.034,0.424,244.930,8.400,0.000,0.000,28.000
1/11/2010,09:39:00,2.004,0.346,244.400,8.200,0.000,0.000,29.000
1/11/2010,09:40:00,1.998,0.280,245.080,8.200,0.000,0.000,29.000
1/11/2010,09:41:00,2.008,0.276,244.820,8.200,0.000,0.000,30.000
1/11/2010,09:42:00,2.006,0.268,244.090,8.200,0.000,0.000,30.000
1/11/2010,09:43:00,1.998,0.260,243.390,8.200,0.000,0.000,29.000
1/11/2010,09:44:00,2.006,0.264,243.860,8.200,0.000,0.000,30.000
1/11/2010,09:45:00,2.004,0.264,243.860,8.200,0.000,0.000,29.000
1/11/2010,09:46:00,2.012,0.270,244.450,8.200,0.000,0.000,30.000
1/11/2010,09:47:00,2.004,0.264,244.020,8.200,0.000,0.000,30.000
1/11/2010,09:48:00,2.010,0.268,244.420,8.200,0.000,0.000,29.000
1/11/2010,09:49:00,1.460,0.000,245.200,6.000,0.000,0.000,22.000
1/11/2010,09:50:00,1.374,0.000,245.340,5.600,0.000,0.000,19.000
1/11/2010,09:51:00,1.370,0.000,244.970,5.600,0.000,0.000,19.000
1/11/2010,09:52:00,1.374,0.000,245.360,5.600,0.000,0.000,19.000
1/11/2010,09:53:00,1.364,0.000,244.460,5.600,0.000,0.000,19.000
1/11/2010,09:54:00,1.366,0.000,244.720,5.600,0.000,0.000,19.000
1/11/2010,09:55:00,1.360,0.000,244.090,5.400,0.000,0.000,19.000
1/11/2010,09:56:00,1.362,0.000,244.240,5.600,0.000,0.000,19.000
1/11/2010,09:57:00,1.362,0.000,244.160,5.400,0.000,0.000,19.000
1/11/2010,09:58:00,1.366,0.000,244.540,5.600,0.000,0.000,19.000
1/11/2010,09:59:00,1.408,0.000,243.490,5.800,0.000,0.000,19.000
1/11/2010,10:00:00,1.496,0.140,243.230,6.200,0.000,0.000,18.000
1/11/2010,10:01:00,1.530,0.216,243.060,6.200,0.000,0.000,19.000
1/11/2010,10:02:00,1.530,0.218,243.350,6.200,0.000,0.000,19.000
1/11/2010,10:03:00,1.532,0.220,243.690,6.200,0.000,0.000,19.000
1/11/2010,10:04:00,1.526,0.218,243.340,6.200,0.000,0.000,18.000
1/11/2010,10:05:00,1.170,0.220,242.720,5.200,0.000,0.000,15.000
1/11/2010,10:06:00,0.432,0.232,243.590,2.000,0.000,0.000,0.000
1/11/2010,10:07:00,0.432,0.236,244.850,2.000,0.000,0.000,1.000
1/11/2010,10:08:00,0.360,0.132,245.080,1.600,0.000,0.000,1.000
1/11/2010,10:09:00,0.358,0.128,244.060,1.600,0.000,0.000,0.000
1/11/2010,10:10:00,0.358,0.126,243.830,1.600,0.000,0.000,1.000
1/11/2010,10:11:00,0.358,0.126,243.820,1.600,0.000,0.000,1.000
1/11/2010,10:12:00,0.358,0.128,244.440,1.600,0.000,0.000,0.000
1/11/2010,10:13:00,0.304,0.050,244.170,1.200,0.000,0.000,1.000
1/11/2010,10:14:00,0.264,0.000,245.070,1.000,0.000,0.000,1.000
1/11/2010,10:15:00,0.264,0.000,244.400,1.000,0.000,0.000,0.000
1/11/2010,10:16:00,0.260,0.000,243.180,1.000,0.000,0.000,1.000
1/11/2010,10:17:00,0.262,0.000,244.000,1.000,0.000,0.000,1.000
1/11/2010,10:18:00,0.264,0.000,245.180,1.000,0.000,0.000,0.000
1/11/2010,10:19:00,0.266,0.000,245.700,1.000,0.000,0.000,1.000
1/11/2010,10:20:00,0.266,0.000,245.420,1.000,0.000,0.000,1.000
1/11/2010,10:21:00,0.264,0.000,244.890,1.000,0.000,0.000,0.000
1/11/2010,10:22:00,0.262,0.000,244.330,1.000,0.000,0.000,1.000
1/11/2010,10:23:00,0.264,0.000,244.690,1.000,0.000,0.000,1.000
1/11/2010,10:24:00,0.264,0.000,244.810,1.000,0.000,0.000,0.000
1/11/2010,10:25:00,0.266,0.000,245.370,1.000,0.000,0.000,1.000
1/11/2010,10:26:00,0.264,0.000,245.050,1.000,0.000,0.000,1.000
1/11/2010,10:27:00,0.264,0.000,244.980,1.000,0.000,0.000,0.000
1/11/2010,10:28:00,0.262,0.000,244.150,1.000,0.000,0.000,1.000
1/11/2010,10:29:00,0.268,0.000,246.770,1.000,0.000,0.000,1.000
1/11/2010,10:30:00,0.270,0.000,247.210,1.000,0.000,0.000,0.000
1/11/2010,10:31:00,0.268,0.000,247.250,1.000,0.000,0.000,1.000
1/11/2010,10:32:00,0.266,0.000,246.640,1.000,0.000,0.000,1.000
1/11/2010,10:33:00,0.402,0.142,246.630,2.000,0.000,0.000,0.000
1/11/2010,10:34:00,0.454,0.246,246.550,2.000,0.000,0.000,1.000
1/11/2010,10:35:00,0.452,0.248,246.930,2.000,0.000,0.000,1.000
1/11/2010,10:36:00,0.452,0.252,247.580,2.000,0.000,0.000,0.000
1/11/2010,10:37:00,0.448,0.252,247.450,2.000,0.000,0.000,1.000
1/11/2010,10:38:00,0.448,0.256,248.210,2.000,0.000,0.000,1.000
1/11/2010,10:39:00,0.444,0.254,247.740,2.000,0.000,0.000,0.000
1/11/2010,10:40:00,0.394,0.180,247.140,1.800,0.000,0.000,1.000
1/11/2010,10:41:00,0.366,0.142,247.190,1.600,0.000,0.000,1.000
1/11/2010,10:42:00,0.366,0.140,247.150,1.600,0.000,0.000,1.000
1/11/2010,10:43:00,0.366,0.144,247.740,1.600,0.000,0.000,0.000
1/11/2010,10:44:00,0.366,0.142,247.500,1.600,0.000,0.000,1.000
1/11/2010,10:45:00,0.366,0.142,247.330,1.600,0.000,0.000,1.000
1/11/2010,10:46:00,0.364,0.138,246.540,1.600,0.000,0.000,0.000
1/11/2010,10:47:00,0.302,0.050,246.450,1.200,0.000,0.000,1.000
1/11/2010,10:48:00,0.266,0.000,246.040,1.000,0.000,0.000,1.000
1/11/2010,10:49:00,0.268,0.000,246.730,1.000,0.000,0.000,0.000
1/11/2010,10:50:00,0.266,0.000,246.260,1.000,0.000,0.000,1.000
1/11/2010,10:51:00,0.264,0.000,244.760,1.000,0.000,0.000,1.000
1/11/2010,10:52:00,0.264,0.000,245.250,1.000,0.000,0.000,0.000
1/11/2010,10:53:00,0.288,0.000,245.670,1.400,0.000,0.000,1.000
1/11/2010,10:54:00,0.352,0.116,244.680,1.400,0.000,1.000,1.000
1/11/2010,10:55:00,0.356,0.118,245.260,1.400,0.000,1.000,0.000
1/11/2010,10:56:00,0.348,0.120,245.920,1.400,0.000,1.000,1.000
1/11/2010,10:57:00,0.346,0.120,245.880,1.400,0.000,2.000,1.000
1/11/2010,10:58:00,0.348,0.120,246.090,1.400,0.000,1.000,0.000
1/11/2010,10:59:00,0.350,0.126,247.060,1.400,0.000,1.000,1.000
1/11/2010,11:00:00,0.352,0.128,247.480,1.400,0.000,2.000,1.000
1/11/2010,11:01:00,0.352,0.126,247.380,1.400,0.000,1.000,0.000
1/11/2010,11:02:00,0.352,0.124,246.920,1.400,0.000,2.000,1.000
1/11/2010,11:03:00,0.352,0.124,246.520,1.400,0.000,1.000,1.000
1/11/2010,11:04:00,0.352,0.126,247.160,1.400,0.000,1.000,0.000
1/11/2010,11:05:00,0.392,0.160,247.260,1.800,0.000,2.000,1.000
1/11/2010,11:06:00,0.428,0.236,247.010,2.000,0.000,1.000,1.000
1/11/2010,11:07:00,0.502,0.320,247.360,2.400,0.000,2.000,0.000
1/11/2010,11:08:00,0.536,0.376,246.510,2.600,0.000,1.000,1.000
1/11/2010,11:09:00,0.538,0.372,245.780,2.600,0.000,1.000,1.000
1/11/2010,11:10:00,0.532,0.370,245.670,2.600,0.000,2.000,0.000
1/11/2010,11:11:00,0.532,0.376,246.470,2.600,0.000,1.000,1.000
1/11/2010,11:12:00,0.504,0.338,245.440,2.400,0.000,2.000,1.000
1/11/2010,11:13:00,0.452,0.264,246.190,2.000,0.000,1.000,0.000
1/11/2010,11:14:00,0.446,0.256,244.680,2.000,0.000,1.000,1.000
1/11/2010,11:15:00,0.438,0.258,245.110,2.000,0.000,1.000,1.000
1/11/2010,11:16:00,0.438,0.258,245.190,2.000,0.000,2.000,0.000
